Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Kelvin Amian,Amian,RB++,FC Nantes,France,Ligue 1 Uber Eats,72,78,48,61,67,70,79,2730
Francis Amuzu,Amuzu,LW++,RSC Anderlecht,Belgium,1A Pro League,72,92,65,65,75,37,60,2520
Mikael Anderson,Anderson,CAM++,AGF,Iceland,3F Superliga,72,79,65,69,75,64,73,2730
Shinta Appelkamp,Appelkamp,CAM++,Düsseldorf,Germany,Bundesliga 2,72,66,61,70,77,37,47,2520
Dennis Appiah,Appiah,RB++,AS Saint-Étienne,France,Ligue 1 Uber Eats,72,70,39,59,65,72,74,2520
Lucas Arce,Arce,RB++,Godoy Cruz,Argentina,LPF,72,88,43,63,71,63,61,2520
Toluwalase Arokodare,Arokodare,ST++,KRC Genk,Nigeria,1A Pro League,72,73,69,50,64,30,80,2520
Kouame Autonne,Autonne,CB++,Al Ain FC,United Arab Emirates,United Emirates League,72,72,29,52,51,72,80,2520
Gustavo Filipe Azevedo Sá,Gustavo Sá,CAM++,FC Famalicão,Portugal,Liga Portugal,72,74,68,72,73,70,68,2730
Tiemoué Bakayoko,Bakayoko,CDM++,FC Lorient,France,Ligue 2 BKT,72,51,50,65,67,71,77,2520
Mitchel Bakker,Bakker,LM++,Bergamo Calcio,Netherlands,Serie A TIM,72,79,59,67,71,71,75,2730
Lameck Banda,Banda,LW++,Lecce,Zambia,Serie A TIM,72,88,66,60,77,30,43,2520
Federico Barba,Barba,CB++,Como,Italy,Serie A TIM,72,68,31,60,62,73,74,2520
David Barbona,Barbona,CAM++,Defensa,Argentina,Sudamericana,72,76,66,73,72,38,65,2520
Hernán Barcos,Barcos,ST++,Alianza Lima,Argentina,Libertadores,72,49,74,66,65,46,76,2520
Borna Barišić,Barišić,LB++,Trabzonspor,Croatia,Trendyol Süper Lig,72,68,63,75,69,67,69,2730
Kyle Bartley,Bartley,CB++,West Brom,England,EFL Championship,72,48,29,49,48,71,82,2520
Maximilian Bauer,Bauer,CB++,FC Augsburg,Germany,Bundesliga,72,54,26,48,52,74,73,2520
Timo Becker,Becker,RB++,Holstein Kiel,Germany,Bundesliga,72,79,49,60,65,69,77,2520
Felix Beijmo,Beijmo,RB++,AGF,Sweden,3F Superliga,72,85,51,64,68,64,76,2730
Kristijan Belić,Belić,CDM++,AZ,Serbia,Eredivisie,72,65,54,67,66,72,74,2520
Stefan Bell,Bell,CB++,1. FSV Mainz 05,Germany,Bundesliga,72,34,38,52,48,74,71,2520
Mohamed Ali Ben Romdhane,Ben Romdhane,CAM++,Ferencvárosi TC,Tunisia,Magyar Liga,72,70,71,71,70,63,70,2730
Adrian Benedyczak,Benedyczak,LM++,Parma,Poland,Serie A TIM,72,88,71,65,69,32,76,2730
Jessy Benet,Benet,CM++,Grenoble Foot 38,France,Ligue 2 BKT,72,59,66,73,70,61,78,2730
Matúš Bero,Bero,CM++,VfL Bochum,Slovakia,Bundesliga,72,70,71,69,71,70,81,2730
Andrea Bertolacci,Bertolacci,CM++,Cremonese,Italy,Serie BKT,72,55,69,73,73,71,64,2730
Krystian Bielik,Bielik,CDM++,Birmingham City,Poland,EFL League One,72,55,46,63,66,71,79,2520
Joe Rothwell,Rothwell,CM++,Leeds United,England,EFL Championship,72,75,65,72,74,62,68,2730
Albion Rrahmani,Rrahmani,ST++,Sparta Praha,Kosovo,Česká Liga,72,72,73,56,68,28,70,2520
Johnny Russell,Russell,RW++,Sporting KC,Scotland,MLS,72,75,72,70,74,50,78,2730
Matěj Ryneš,Ryneš,LB++,Sparta Praha,Czechia,Česká Liga,72,77,66,71,71,66,75,2730
Falaye Sacko,Sacko,RB++,Montpellier,Mali,Ligue 1 Uber Eats,72,87,45,62,71,66,72,2730
Maximiliano Salas,Salas,ST++,Racing Club,Argentina,Sudamericana,72,72,74,67,73,27,66,2520
Alan Saldivia,Saldivia,CB++,Colo-Colo,Uruguay,Libertadores,72,73,25,47,57,71,79,2520
Dániel Sallói,Sallói,LW++,Sporting KC,Hungary,MLS,72,75,72,69,72,35,70,2520
Mario Sampirisi,Sampirisi,CB++,Reggiana,Italy,Serie BKT,72,68,41,61,61,71,78,2520
Ivo Tiago Santos Rodrigues,Ivo Rodrigues,CM++,Arouca,Portugal,Liga Portugal,72,72,70,72,77,51,66,2730
Manprit Sarkaria,Sarkaria,ST++,SK Sturm Graz,Austria,Ö. Bundesliga,72,82,72,71,74,36,71,2730
Kevin Schade,Schade,LW++,Brentford,Germany,Premier League,72,94,65,59,73,29,64,2520
Kjell Scherpen,Scherpen,GK++,SK Sturm Graz,Netherlands,Ö. Bundesliga,72,76,67,70,73,41,72,2520
Andreas Schjelderup,Schjelderup,LW++,SL Benfica,Norway,Liga Portugal,72,78,66,65,77,35,54,2520
Niklas Schmidt,Schmidt,CM++,Toulouse FC,Germany,Ligue 1 Uber Eats,72,61,70,74,74,60,68,2730
Lasse Schøne,Schøne,CM++,N.E.C. Nijmegen,Denmark,Eredivisie,72,34,72,77,71,61,60,2520
Sebastian Schonlau,Schonlau,CB++,Hamburger SV,Germany,Bundesliga 2,72,61,41,54,58,74,72,2520
Siebe Schrijvers,Schrijvers,CM++,OH Leuven,Belgium,1A Pro League,72,69,73,72,73,68,65,2730
Jaime Seoane Valenciano,Jaime Seoane,CM++,R. Oviedo,Spain,LALIGA HYPERMOTION,72,76,71,71,74,66,74,2730
Jean Michaël Seri,Seri,CDM++,Al Orobah,Côte d'Ivoire,ROSHN Saudi League,72,56,65,76,73,66,64,2730
Djibril Sidibé,Sidibé,RB++,Toulouse FC,France,Ligue 1 Uber Eats,72,66,58,67,67,71,73,2730
Óscar Sielva Moreno,Óscar Sielva,CM++,SD Huesca,Spain,LALIGA HYPERMOTION,72,62,71,72,69,66,75,2730
Maximiliano Silvera,Silvera,ST++,Peñarol,Uruguay,Libertadores,72,69,73,56,70,27,70,2520
Giuliano Simeone,Simeone,ST++,Atlético de Madrid,Argentina,LALIGA EA SPORTS,72,82,69,58,70,26,79,2520
Daley Sinkgraven,Sinkgraven,LB++,UD Las Palmas,Netherlands,LALIGA EA SPORTS,72,73,60,72,74,68,61,2730
Hugo Siquet,Siquet,RM++,Club Brugge,Belgium,1A Pro League,72,75,59,75,71,65,67,2730
Ibrahim Sissoko,Sissoko,ST++,AS Saint-Étienne,Mali,Ligue 1 Uber Eats,72,73,74,55,66,32,74,2520
Michał Skóraś,Skóraś,RM++,Club Brugge,Poland,1A Pro League,72,85,64,67,73,40,63,2520
Mile Škorić,Škorić,CB++,Tianjin JMT FC,Croatia,CSL,72,55,42,49,49,73,78,2520
Steven Skrzybski,Skrzybski,ST++,Holstein Kiel,Germany,Bundesliga,72,77,74,65,73,37,66,2520
Sérgio Antônio Soler Oliveira Jr,Serginho,CM++,Changchun Yatai,Brazil,CSL,72,70,74,73,72,47,79,2730
Min Kyu Song,Song Min Kyu,CAM++,Jeonbuk Hyundai,Korea Republic,K League 1,72,83,70,67,72,38,76,2730
Mads Bech Sørensen,Sørensen,CB++,FC Midtjylland,Denmark,3F Superliga,72,53,43,56,61,73,75,2520
Mario Soriano Carreño,Mario Soriano,CAM++,RC Deportivo,Spain,LALIGA HYPERMOTION,72,76,70,67,76,32,66,2520
Brenner Souza da Silva,Brenner,ST++,Udinese,Brazil,Serie A TIM,72,77,71,63,76,32,54,2520
Djed Spence,Spence,RB++,Spurs,England,Premier League,72,86,43,60,74,67,60,2520
Jarne Steuckers,Steuckers,CAM++,KRC Genk,Belgium,1A Pro League,72,71,71,73,72,40,62,2520
John Swift,Swift,CAM++,West Brom,England,EFL Championship,72,62,73,73,75,58,59,2730
Serhiy Sydorchuk,Sydorchuk,CDM++,KVC Westerlo,Ukraine,1A Pro League,72,64,65,65,65,70,73,2730
Abakar Sylla,Sylla,CB++,Strasbourg,Côte d'Ivoire,Ligue 1 Uber Eats,72,70,30,56,68,70,76,2520
Shogo Taniguchi,Taniguchi,CB++,STVV,Japan,1A Pro League,72,62,45,60,60,75,73,2520
Francisco Jorge Tavares Oliveira,Chiquinho,LW++,Wolves,Portugal,Premier League,72,87,66,65,75,34,58,2520
Charlie Taylor,Taylor,LB++,Southampton,England,Premier League,72,58,52,68,69,72,77,2520
Casper Tengstedt,Tengstedt,ST++,Hellas Verona,Denmark,Serie A TIM,72,83,70,63,68,36,71,2520
Florian Thauvin,Thauvin,ST++,Udinese,France,Serie A TIM,72,64,75,73,77,45,65,2520
Morten Thorsby,Thorsby,CM++,Genoa,Norway,Serie A TIM,72,55,62,69,71,72,78,2730
Marcel Tisserand,Tisserand,CB++,Al Khaleej,Congo DR,ROSHN Saudi League,72,72,58,67,67,70,80,2730
Harry Toffolo,Toffolo,LB++,Nott'm Forest,England,Premier League,72,70,53,67,66,70,70,2520
Raúl Torrente Navarro,Torrente,CB++,Dinamo Zagreb,Spain,Liga Hrvatska,72,58,31,54,48,73,69,2520
Isaak Touré,Touré,CB++,FC Lorient,France,Ligue 2 BKT,72,66,30,51,55,69,84,2520
Abdoulaye Touré,Touré,CDM++,Havre AC,Guinea,Ligue 1 Uber Eats,72,43,58,62,61,71,78,2520
Andros Townsend,Townsend,CAM++,Luton Town,England,EFL Championship,72,66,73,74,74,38,59,2520
Ismaël Traoré,Traoré,CB++,FC Metz,Côte d'Ivoire,Ligue 2 BKT,72,35,45,58,50,72,82,2520
Auston Trusty,Trusty,CB++,Sheffield Utd,United States,EFL Championship,72,76,47,56,61,70,80,2520
Jeppe Tverskov,Tverskov,CDM++,FC Nordsjælland,Denmark,3F Superliga,72,49,44,57,62,72,77,2520
Oleksandr Tymchyk,Tymchyk,RB++,Dynamo Kyiv,Ukraine,Ukrayina Liha,72,87,45,64,67,68,58,2520
Filip Uremović,Uremović,CB++,Hajduk Split,Croatia,Liga Hrvatska,72,76,30,47,53,72,74,2520
Agustín Urzi,Urzi,LM++,Racing Club,Argentina,Sudamericana,72,86,63,64,74,36,60,2520
Can Uzun,Uzun,CAM++,Frankfurt,Türkiye,Bundesliga,72,70,72,65,75,24,63,2520
Nicolás Valentini,Valentini,CB++,Boca Juniors,Argentina,Sudamericana,72,73,32,54,62,72,74,2520
Mattia Valoti,Valoti,CM++,Monza,Italy,Serie A TIM,72,55,69,73,74,54,64,2520
Hendrik Van Crombrugge,Van Crombrugge,GK++,KRC Genk,Belgium,1A Pro League,72,71,72,76,69,37,76,2730
Dante Vanzeir,Vanzeir,ST++,Red Bulls,Belgium,MLS,72,84,70,69,73,38,72,2730
Denis Vavro,Vavro,CB++,F.C. København,Slovakia,3F Superliga,72,67,58,58,59,70,81,2520
Guillermo Viscarra,Viscarra,GK++,The Strongest,Bolivia,Libertadores,72,74,70,65,72,25,73,2520
Lukáš Vorlický,Vorlický,CAM++,Slavia Praha,Czechia,Česká Liga,72,58,70,77,73,39,59,2520
Matěj Vydra,Vydra,ST++,Viktoria Plzeň,Czechia,Česká Liga,72,76,73,65,71,36,63,2520
Hauke Wahl,Wahl,CB++,FC St. Pauli,Germany,Bundesliga,72,54,32,55,63,73,74,2520
Luca Waldschmidt,Waldschmidt,ST++,1. FC Köln,Germany,Bundesliga 2,72,73,76,70,76,29,61,2520
Dalei Wang,Wang Dalei,GK++,Shandong Taishan,China PR,CSL,72,73,69,66,74,60,70,2730
Victor Wanyama,Wanyama,CDM++,CF Montréal,Kenya,MLS,72,47,63,64,67,69,87,2520
Tomáš Wiesner,Wiesner,RB++,Sparta Praha,Czechia,Česká Liga,72,82,64,68,73,65,63,2730
Lei Wu,Wu Lei,RM++,Shanghai Port,China PR,CSL,72,84,73,64,72,37,69,2520
Bit Garam Yoon,Yoon Bit Garam,CM++,Suwon FC,Korea Republic,K League 1,72,67,66,74,71,58,68,2730
Alhassan Yusuf,Yusuf,CDM++,New England,Nigeria,MLS,72,76,59,67,73,67,76,2730
Diego Zabala,Zabala,RW++,Nacional,Uruguay,Libertadores,72,69,72,73,74,39,58,2520
Francesco Zampano,Zampano,LB++,Venezia,Italy,Serie A TIM,72,83,50,65,72,64,74,2730
Giovanni Zaro,Zaro,CB++,Modena,Italy,Serie BKT,72,47,46,51,50,73,77,2520
Arbër Zeneli,Zeneli,LW++,IF Elfsborg,Kosovo,Allsvenskan,72,69,70,72,75,35,57,2520
Kevin Zenón,Zenón,LM++,Boca Juniors,Argentina,Sudamericana,72,83,64,72,73,63,65,2730
Christoph Zimmermann,Zimmermann,CB++,SV Darmstadt 98,Germany,Bundesliga 2,72,44,30,44,46,73,77,2520
Szymon Żurkowski,Żurkowski,CM++,Empoli,Poland,Serie A TIM,72,73,72,70,74,67,77,2730
Myron Boadu,Boadu,ST++,VfL Bochum,Netherlands,Bundesliga,72,81,72,61,74,28,64,2520
Oscar Bobb,Bobb,RW++,Manchester City,Norway,Premier League,72,80,62,71,79,33,41,2520
Bruno Miguel Boialvo Gaspar,Bruno Gaspar,RM++,Vitória SC,Angola,Liga Portugal,72,79,58,68,73,68,68,2730
Daniel Boloca,Boloca,CDM++,Sassuolo,Romania,Serie BKT,72,59,59,70,74,63,72,2520
Toni Borevković,Borevković,CB++,Vitória SC,Croatia,Liga Portugal,72,45,30,46,49,73,77,2520
Sebastián Boselli,Boselli,CB++,River Plate,Uruguay,Libertadores,72,75,50,66,66,70,77,2730
Eric Fernando Botteghin,Eric Botteghin,CB++,Modena,Brazil,Serie BKT,72,31,35,46,49,72,82,2520
Walter Bou,Bou,ST++,Lanús,Argentina,Sudamericana,72,68,74,62,72,49,70,2520
Matthias Braunöder,Braunöder,CM++,Como,Austria,Serie A TIM,72,80,58,71,76,65,62,2730
Yanick Brecher,Brecher,GK++,FC Zürich,Switzerland,CSSL,72,71,71,69,73,40,73,2520
Gianni Bruno,Bruno,ST++,Eyüpspor,Belgium,Trendyol Süper Lig,72,70,74,66,71,39,66,2520
Hugo Bueno López,Hugo Bueno,LB++,Feyenoord,Spain,Eredivisie,72,75,53,71,77,65,65,2730
Guido Burgstaller,Burgstaller,ST++,SK Rapid Wien,Austria,Ö. Bundesliga,72,53,74,66,69,39,81,2520
Wes Burns,Burns,RM++,Ipswich,Wales,Premier League,72,91,67,63,73,60,74,2730
Sam Byram,Byram,LB++,Leeds United,England,EFL Championship,72,71,57,65,71,71,69,2730
Jimmy Cabot,Cabot,RB++,RC Lens,France,Ligue 1 Uber Eats,72,84,66,67,76,64,58,2730
Liberato Cacace,Cacace,LB++,Empoli,New Zealand,Serie A TIM,72,71,60,66,69,68,76,2730
Déiber Caicedo,Caicedo,LM++,Whitecaps FC,Colombia,MLS,72,84,65,64,77,41,53,2520
Mady Camara,Camara,CM++,PAOK FC,Guinea,Hellas Liga,72,70,71,71,71,74,83,2730
Antonio Candela,Candela,RB++,Venezia,Italy,Serie A TIM,72,84,54,64,67,66,75,2730
Johan Carbonero,Carbonero,LW++,Racing Club,Colombia,Sudamericana,72,85,65,63,78,37,60,2520
Valentín Carboni,Carboni,CAM++,OM,Argentina,Ligue 1 Uber Eats,72,61,70,73,73,46,49,2520
Carlos Manuel Cardoso Mané,Carlos Mané,LM++,Kayserispor,Guinea-Bissau,Trendyol Süper Lig,72,90,67,64,77,41,62,2730
Bernardo Maria Cardoso Vital,Bernardo Vital,CB++,Real Zaragoza,Portugal,LALIGA HYPERMOTION,72,65,33,45,49,75,71,2520
Óscar Cardozo,Cardozo,ST++,Libertad,Paraguay,Libertadores,72,39,78,64,63,27,67,2520
Yago Cariello Ribeiro,Yago Cariello,ST++,Ulsan Hyundai,Brazil,K League 1,72,70,74,53,65,24,80,2520
José Ángel Carmona Navarro,Carmona,RM++,Sevilla FC,Spain,LALIGA EA SPORTS,72,73,65,68,70,68,66,2730
Dário Cassia Luís Essugo,Dário Essugo,CDM++,Sporting CP,Portugal,Liga Portugal,72,73,56,63,71,71,78,2730
Byron Castillo,Castillo,RB++,Barcelona SC,Ecuador,Libertadores,72,89,56,65,68,64,65,2730
Jhoanner Chávez,Chávez,LB++,RC Lens,Ecuador,Ligue 1 Uber Eats,72,85,58,63,70,65,67,2730
Hamza Choudhury,Choudhury,RB++,Leicester City,England,Premier League,72,64,50,66,67,73,74,2520
Tim Chow,Chow Tim,CM++,Rongcheng FC,Chinese Taipei,CSL,72,73,65,70,71,67,75,2730
Anders Christiansen,Christiansen,CM++,Malmö FF,Denmark,Allsvenskan,72,69,71,70,74,65,72,2730
Carney Chukwuemeka,Chukwuemeka,CAM++,Chelsea,England,Premier League,72,65,65,68,76,50,63,2520
Ibrahim Cissé,Cissé,CB++,Ferencvárosi TC,France,Magyar Liga,72,68,38,64,64,72,75,2520
Zander Clark,Clark,GK++,Hearts,Scotland,cinch Prem,72,73,68,70,77,31,72,2520
Jake Clarke-Salter,Clarke-Salter,CB++,QPR,England,EFL Championship,72,64,33,53,51,74,75,2520
Germán Conti,Conti,CB++,Racing Club,Argentina,Sudamericana,72,55,38,52,48,73,75,2520
Rodrigo Contreras,Contreras,ST++,Everton,Argentina,Sudamericana,72,71,73,61,69,34,79,2520
Steve Cook,Cook,CB++,QPR,England,EFL Championship,72,35,34,55,57,73,75,2520
Derek Cornelius,Cornelius,CB++,OM,Canada,Ligue 1 Uber Eats,72,68,45,51,57,68,85,2520
José Corpas Serna,Corpas,RM++,SD Eibar,Spain,LALIGA HYPERMOTION,72,89,66,69,72,36,62,2520
Ayrton Costa,Costa,LB++,Royal Antwerp FC,Argentina,1A Pro League,72,71,46,62,64,72,72,2520
David Costas Cordal,David Costas,CB++,R. Oviedo,Spain,LALIGA HYPERMOTION,72,73,46,64,68,71,74,2520
Luis Miguel Cruz Hernández,Luismi Cruz,RM++,CD Tenerife,Spain,LALIGA HYPERMOTION,72,85,61,66,78,48,58,2520
Pau Cubarsí Paredes,Pau Cubarsí,CB++,FC Barcelona,Spain,LALIGA EA SPORTS,72,67,25,58,69,74,63,2520
Carlos Cuesta,Cuesta,CB++,KRC Genk,Colombia,1A Pro League,72,76,28,52,62,71,74,2520
Marco D'Alessandro,D'Alessandro,LW++,Monza,Italy,Serie A TIM,72,84,58,68,79,44,43,2520
Nuno Miguel da Costa Jóia,Nuno da Costa,ST++,Kasımpaşa,Cape Verde Islands,Trendyol Süper Lig,72,82,69,63,72,27,65,2520
Riccieli da Silva Júnior,Riccieli,CB++,FC Famalicão,Brazil,Liga Portugal,72,53,33,50,56,73,77,2520
Karl Darlow,Darlow,GK++,Leeds United,England,EFL Championship,72,73,70,66,75,58,72,2730
Lorenzo De Silvestri,De Silvestri,RB++,Bologna,Italy,Serie A TIM,72,63,67,71,68,71,73,2730
Tiago Alexandre de Sousa Esgaio,Tiago Esgaio,RB++,Arouca,Portugal,Liga Portugal,72,70,55,68,71,69,63,2520
Daniel de Souza Brito,Daniel,GK++,SJ Earthquakes,Brazil,MLS,72,73,71,70,76,23,74,2520
Alan de Souza Guimarães,Alan,CAM++,Moreirense FC,Brazil,Liga Portugal,72,75,65,69,75,50,45,2520
Koni De Winter,De Winter,CB++,Genoa,Belgium,Serie A TIM,72,67,39,57,66,73,71,2520
Rafael Delgado,Delgado,LB++,Belgrano,Argentina,Sudamericana,72,78,64,69,69,69,81,2730
Marcelino Núñez,Núñez,CM++,Norwich,Chile,EFL Championship,72,63,67,73,74,63,67,2730
Antonio Nusa,Nusa,LM++,RB Leipzig,Norway,Bundesliga,72,89,64,65,79,41,59,2520
Bram Nuytinck,Nuytinck,CB++,N.E.C. Nijmegen,Netherlands,Eredivisie,72,46,40,53,57,74,73,2520
Lewis O'Brien,O'Brien,CM++,LAFC,England,MLS,72,67,62,66,75,69,71,2730
Martín Ojeda,Ojeda,CAM++,Orlando City,Argentina,MLS,72,83,72,70,73,35,63,2520
João Pedro Oliveira Gonçalves,João Gonçalves,GK++,Boavista FC,Portugal,Liga Portugal,72,71,69,68,72,28,73,2520
Kewin Oliveira Silva,Kewin,GK++,Moreirense FC,Brazil,Liga Portugal,72,75,67,66,75,29,74,2520
Abdülkadir Ömür,Ömür,CAM++,Hull City,Türkiye,EFL Championship,72,82,65,70,77,53,56,2730
Jean Onana,Onana,CM++,Beşiktaş,Cameroon,Trendyol Süper Lig,72,54,66,69,70,71,82,2730
Gabriel Osho,Osho,CB++,AJ Auxerre,Nigeria,Ligue 1 Uber Eats,72,70,30,54,63,72,74,2520
Yordan Osorio,Osorio,CB++,Parma,Venezuela,Serie A TIM,72,51,31,45,51,72,81,2520
Berkay Özcan,Özcan,CM++,Başakşehir,Türkiye,Trendyol Süper Lig,72,70,64,72,75,55,69,2730
Kendry Páez,Páez,CAM++,Independiente DV,Ecuador,Libertadores,72,79,67,69,72,43,52,2520
Renato Palma Veiga,Renato Veiga,CDM++,Chelsea,Portugal,Premier League,72,73,60,70,70,70,72,2730
Alex Palmer,Palmer,GK++,West Brom,England,EFL Championship,72,73,72,71,72,30,71,2520
Jin Seob Park,Park Jin Seob,CB++,Jeonbuk Hyundai,Korea Republic,K League 1,72,69,54,59,63,71,83,2520
Lucas Passerini,Passerini,ST++,Belgrano,Argentina,Sudamericana,72,44,75,48,63,28,79,2520
Remko Pasveer,Pasveer,GK++,Ajax,Netherlands,Eredivisie,72,70,75,77,68,33,77,2730
Anthony Patterson,Patterson,GK++,Sunderland,England,EFL Championship,72,71,69,72,75,24,68,2520
Dimitrios Pelkas,Pelkas,CAM++,Başakşehir,Greece,Trendyol Süper Lig,72,74,68,72,75,44,60,2520
Sergio Peña,Peña,CM++,Malmö FF,Peru,Allsvenskan,72,53,66,76,76,58,71,2730
Alexandre Penetra Correia,Alexandre Penetra,CB++,AZ,Portugal,Eredivisie,72,67,36,53,51,74,72,2520
Gabriel Pereira Magalhães,Gabriel Pereira,CB++,F.C. København,Brazil,3F Superliga,72,59,35,47,52,73,79,2520
Daniel Peretz,Peretz,GK++,FC Bayern München,Israel,Bundesliga,72,74,74,69,73,35,63,2520
Marco Pérez,Pérez,ST++,Junior,Colombia,Libertadores,72,78,75,61,64,31,75,2520
Baldomero Perlaza,Perlaza,CDM++,Indep. Medellín,Colombia,Sudamericana,72,57,54,60,61,73,84,2520
Jakub Pešek,Pešek,RW++,Sparta Praha,Czechia,Česká Liga,72,86,66,68,73,28,46,2520
Patric Pfeiffer,Pfeiffer,CB++,BSC Young Boys,Germany,CSSL,72,71,35,47,57,70,77,2520
Ronaël Pierre-Gabriel,Pierre-Gabriel,RB++,Dinamo Zagreb,France,Liga Hrvatska,72,74,48,61,69,72,74,2520
Mirko Pigliacelli,Pigliacelli,GK++,Catanzaro,Italy,Serie BKT,72,72,71,83,72,48,70,2730
Carlo Pinsoglio,Pinsoglio,GK++,Juventus,Italy,Serie A TIM,72,72,71,62,74,42,73,2520
Lukas Podolski,Podolski,CAM++,Górnik Zabrze,Germany,PKO BP Ekstraklasa,72,49,78,73,71,36,68,2520
Diego Polenta,Polenta,CB++,Nacional,Uruguay,Libertadores,72,66,42,61,58,69,83,2520
Andy Polo,Polo,RM++,Universitario,Peru,Libertadores,72,89,58,67,72,59,63,2730
Juan Portillo,Portillo,LB++,Talleres,Argentina,Libertadores,72,79,57,65,68,69,79,2730
Samuel Portugal Lima,Samuel Portugal,GK++,FC Porto,Brazil,Liga Portugal,72,73,67,76,75,43,71,2730
Jorge Pulido Mayoral,Pulido,CB++,SD Huesca,Spain,LALIGA HYPERMOTION,72,41,43,54,53,72,81,2520
José Quintero,Quintero,RB++,LDU Quito,Ecuador,Libertadores,72,83,59,67,69,67,73,2730
Uroš Račić,Račić,CM++,West Brom,Serbia,EFL Championship,72,57,68,72,71,70,79,2730
Ionuț Andrei Radu,Radu,GK++,Lombardia FC,Romania,Serie A TIM,72,76,68,70,76,40,70,2730
Gastón Ramírez,Ramírez,CAM++,Peñarol,Uruguay,Libertadores,72,61,70,74,74,43,61,2520
Filippo Ranocchia,Ranocchia,CM++,Palermo,Italy,Serie BKT,72,74,69,73,74,62,74,2730
Omar Richards,Richards,LB++,Rio Ave FC,England,Liga Portugal,72,70,46,61,72,70,58,2520
Miles Robinson,Robinson,CB++,FC Cincinnati,United States,MLS,72,82,35,54,67,70,78,2520
Luis Miguel Rodríguez,Rodríguez,ST++,Atlético Tucumán,Argentina,LPF,72,58,76,73,76,43,63,2520
Ángel Luís Rodríguez Díaz,Ángel,ST++,CD Tenerife,Spain,LALIGA HYPERMOTION,72,75,72,60,72,36,67,2520
Felipe Román,Román,RB++,Atl. Nacional,Colombia,Liga Colombia,72,82,52,65,64,65,73,2730
Philippe Rommens,Rommens,CDM++,Ferencvárosi TC,Belgium,Magyar Liga,72,55,70,78,69,65,67,2730
Rafael Romo,Romo,GK++,U. Católica,Venezuela,Sudamericana,72,75,68,68,74,36,70,2520
Facundo Roncaglia,Roncaglia,CB++,Sarmiento,Argentina,LPF,72,57,51,63,60,73,72,2520
Fabricio Rosario Dos Santos,Fabricio,ST++,Levante UD,Brazil,LALIGA HYPERMOTION,72,81,71,63,72,36,68,2520
Tom Rothe,Rothe,LB++,Union Berlin,Germany,Bundesliga,72,69,45,68,68,69,76,2520
Timo Letschert,Letschert,CB++,Rongcheng FC,Netherlands,CSL,72,57,54,62,59,70,81,2520
Martin Linnes,Linnes,RB++,Molde FK,Norway,Eliteserien,72,84,58,64,70,65,68,2730
Warleson Lisboa Oliveira,Warleson,GK++,Cercle Brugge,Brazil,1A Pro League,72,72,70,75,76,27,69,2520
Robert Ljubičić,Ljubičić,CM++,AEK Athens,Croatia,Hellas Liga,72,77,62,69,72,64,73,2730
Roberto López Alcaide,Roberto López,CAM++,CD Leganés,Spain,LALIGA EA SPORTS,72,55,73,74,74,48,62,2520
Lorenzo Lucca,Lucca,ST++,Udinese,Italy,Serie A TIM,72,57,73,59,64,32,80,2520
Abel Luciatti,Luciatti,CB++,Lanús,Argentina,Sudamericana,72,63,50,45,54,73,78,2520
Nélson Macedo Monte,Nélson Monte,CB++,Málaga CF,Portugal,LALIGA HYPERMOTION,72,54,37,59,59,73,77,2520
Álvaro Madrid,Madrid,CM++,Everton,Chile,Sudamericana,72,68,64,72,75,58,68,2730
Nicolas Madsen,Madsen,CM++,QPR,Denmark,EFL Championship,72,58,67,73,69,67,70,2730
Linton Maina,Maina,LM++,1. FC Köln,Germany,Bundesliga 2,72,91,62,64,73,29,55,2520
Gaius Makouta,Makouta,CDM++,Alanyaspor,Congo,Trendyol Süper Lig,72,67,66,68,73,67,81,2730
Youssef Maleh,Maleh,CM++,Empoli,Morocco,Serie A TIM,72,61,65,73,72,66,64,2730
Emanuel Mammana,Mammana,CB++,Vélez Sarsfield,Argentina,LPF,72,76,43,64,71,72,72,2520
Wilson Miguéis Manafá Jancó,Wilson Manafá,RB++,Shanghai Shenhua,Portugal,CSL,72,84,58,65,72,67,67,2730
Christos Mandas,Mandas,GK++,Latium,Greece,Serie A TIM,72,75,70,71,78,23,69,2520
Million Manhoef,Manhoef,RM++,Stoke City,Netherlands,EFL Championship,72,85,65,63,73,56,76,2730
Vito Mannone,Mannone,GK++,LOSC Lille,Italy,Ligue 1 Uber Eats,72,70,69,68,71,55,74,2730
Oscar Taty Maritu,Maritu,ST++,Cangzhou FC,Congo DR,CSL,72,85,71,55,71,26,66,2520
Jonas Martin,Martin,CDM++,Stade Brestois 29,France,Ligue 1 Uber Eats,72,44,64,72,67,70,63,2520
Alexis Martín Arias,Martín Arias,GK++,Cerro Porteño,Argentina,Libertadores,72,72,68,69,75,54,71,2730
Aarón Martín Caricol,Aarón,LB++,Genoa,Spain,Serie A TIM,72,52,54,72,75,71,64,2520
Mauricio Martínez,Martínez,CDM++,Rosario Central,Argentina,Libertadores,72,53,59,67,69,66,79,2520
David Martínez,Martínez,CB++,Inter Miami CF,Paraguay,MLS,72,75,54,68,66,70,74,2730
Adam Masina,Masina,CB++,Torino,Morocco,Serie A TIM,72,64,42,66,67,73,61,2520
