Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Tayo Adaramola,Adaramola,LB++,Crystal Palace,Republic of Ireland,Premier League,64,82,50,52,64,59,59,-1
Joel Jorquera Romero,Jorquera,LM++,Moreirense FC,Spain,Liga Portugal,64,70,53,61,64,28,51,-1
Romain Esse,Esse,RM++,Crystal Palace,England,Premier League,64,73,53,59,68,47,56,-1
Kyle Joseph,Joseph,ST++,Hull City,Scotland,EFL Championship,64,75,62,53,65,23,60,-1
Nathan Thompson,Thompson,CB++,MK Dons,England,EFL League Two,64,68,38,52,59,63,76,-1
Antoni Klimek,Klimek,LW++,Puszcza,Poland,PKO BP Ekstraklasa,64,73,58,56,68,51,59,-1
In Soo Yu,Yu In Soo,RB++,Jeju United,Korea Republic,K League 1,64,77,58,58,65,56,66,-1
Sander Erik Kartum,Kartum,CM++,Hearts,Norway,cinch Prem,64,73,54,64,66,55,64,-1
Alex Gersbach,Gersbach,LB++,WS Wanderers,Australia,A-League,64,82,35,55,61,57,73,-1
Harrison Neal,Neal,CDM++,Fleetwood Town,England,EFL League Two,64,43,45,57,56,61,70,-1
Viktor Granath,Granath,ST++,SV Sandhausen,Sweden,3. Liga,64,60,66,47,56,27,70,-1
Vetle Skjærvik,Skjærvik,CB++,Tromsø IL,Norway,Eliteserien,63,71,26,46,53,62,66,-1
Stefan Škrbo,Škrbo,LM++,WSG Tirol,Austria,Ö. Bundesliga,63,74,55,57,65,43,57,-1
Dennis Slamar,Slamar,CB++,Energie Cottbus,Germany,3. Liga,63,72,40,54,55,61,70,-1
Alistair Smith,Smith,CM++,AFC Wimbledon,England,EFL League Two,63,76,59,59,64,57,69,-1
Kane Smith,Smith,RB++,Stevenage,England,EFL League One,63,77,48,53,62,56,63,-1
Amadeus Sögaard,Sögaard,CB++,IFK Norrköping,Sweden,Allsvenskan,63,59,34,53,57,63,69,-1
Momodou Lamin Sonko,Sonko,LW++,KAA Gent,Sweden,1A Pro League,63,80,61,50,69,17,52,-1
Hugo Sotelo Gómez,Hugo Sotelo,CM++,RC Celta,Spain,LALIGA EA SPORTS,63,65,59,59,65,44,54,-1
Sebastian Soto,Soto,ST++,Austria Klagenfurt,United States,Ö. Bundesliga,63,67,64,46,63,22,58,-1
Djibril Soumaré,Soumaré,CDM++,Nacional,Senegal,Liga Portugal,63,55,48,57,62,62,63,-1
Macauley Southam-Hales,Southam-Hales,RB++,Stockport,Wales,EFL League One,63,88,45,57,64,56,55,-1
Kian Spence,Spence,CM++,Barrow,England,EFL League Two,63,69,59,63,65,57,69,-1
Casper Staring,Staring,CDM++,NAC Breda,Netherlands,Eredivisie,63,65,43,56,56,64,67,-1
Julian Stark,Stark,CM++,SC Verl,Germany,3. Liga,63,63,52,61,66,60,66,-1
Simon Stehle,Stehle,ST++,Saarbrücken,Germany,3. Liga,63,91,58,56,64,34,60,-1
Jack Stevens,Stevens,GK++,Cambridge Utd,England,EFL League One,63,63,62,63,63,41,62,-1
Fin Stevens,Stevens,RB++,FC St. Pauli,Wales,Bundesliga,63,62,44,60,63,59,64,-1
Ben Stevenson,Stevenson,CM++,Portsmouth,England,EFL Championship,63,65,60,63,64,59,66,-1
Ryan Stirk,Stirk,CDM++,Walsall,Wales,EFL League Two,63,71,50,59,61,57,70,-1
Jayden Stockley,Stockley,ST++,Port Vale,England,EFL League Two,63,52,62,48,58,33,81,-1
Oliver Strunz,Strunz,RM++,SCR Altach,Austria,Ö. Bundesliga,63,70,65,54,66,29,74,-1
Ignacio Suárez,Suárez,GK++,Nacional,Uruguay,Libertadores,63,65,60,61,66,38,63,-1
Quinn Sullivan,Sullivan,ST++,Philadelphia,United States,MLS,63,76,60,64,67,49,57,-1
Jakub Surovčík,Surovčík,GK++,Sparta Praha,Slovakia,Česká Liga,63,67,63,65,64,29,59,-1
Sam Sutton,Sutton,LB++,Well. Phoenix,New Zealand,A-League,63,77,57,62,66,55,66,-1
Jayden Sweeney,Sweeney,LB++,Leyton Orient,England,EFL League One,63,73,38,56,63,59,60,-1
Kryspin Szcześniak,Szcześniak,CB++,Górnik Zabrze,Poland,PKO BP Ekstraklasa,63,72,27,45,43,64,70,-1
Serafin Szota,Szota,CB++,Śląsk Wrocław,Poland,PKO BP Ekstraklasa,63,77,27,45,48,62,76,-1
Enrique Taborga,Taborga,LB++,Always Ready,Bolivia,Sudamericana,63,71,45,56,60,58,63,-1
Emanuel Taffertshofer,Taffertshofer,CDM++,Wehen Wiesbaden,Germany,3. Liga,63,49,43,55,61,62,66,-1
Madih Talal,Talal,CAM++,East Bengal,France,Hero ISL,63,52,59,63,66,51,65,-1
Chemsdine Talbi,Talbi,RM++,Club Brugge,Belgium,1A Pro League,63,79,52,57,71,29,40,-1
Gregorio Tanco,Tanco,CB++,Spezia,Argentina,Serie BKT,63,59,34,44,51,64,66,-1
Jakob Tånnander,Tånnander,GK++,IK Sirius,Sweden,Allsvenskan,63,64,62,59,64,51,63,-1
Andrew Tarbell,Tarbell,GK++,Houston Dynamo,United States,MLS,63,63,62,67,68,29,62,-1
Fábio André Tavares Desidério,Fábio Tavares,ST++,Coventry City,Portugal,EFL Championship,63,84,64,58,67,30,56,-1
Dale Taylor,Taylor,ST++,Nott'm Forest,Northern Ireland,Premier League,63,73,63,49,64,32,59,-1
Richard Taylor,Taylor,CB++,St. Mirren,England,cinch Prem,63,61,31,41,53,62,67,-1
Matty Taylor,Taylor,ST++,Cheltenham Town,England,EFL League Two,63,66,63,56,64,27,60,-1
Berkan Taz,Taz,CAM++,SC Verl,Germany,3. Liga,63,72,54,60,70,31,57,-1
Franklin Tebo Uchenna,Tebo Uchenna,CB++,Sarpsborg 08,Nigeria,Eliteserien,63,75,34,42,44,60,78,-1
Charlie Telfer,Telfer,CAM++,Ross County,Scotland,cinch Prem,63,75,61,61,67,53,57,-1
Doug Tharme,Tharme,CB++,Grimsby Town,England,EFL League Two,63,57,22,39,43,63,74,-1
Christian Theoharous,Theoharous,LM++,Central Coast,Australia,A-League,63,81,58,53,66,31,41,-1
Mamadou Thiam,Thiam,ST++,FC Univ. Cluj,Senegal,SUPERLIGA,63,78,62,60,65,46,69,-1
Curtis Thompson,Thompson,CM++,Grimsby Town,England,EFL League Two,63,66,58,59,65,63,73,-1
Tommy Thompson,Thompson,RB++,SJ Earthquakes,United States,MLS,63,66,51,58,69,59,59,-1
Dominic Thompson,Thompson,LB++,Blackpool,England,EFL League One,63,74,39,54,58,57,66,-1
George Thomson,Thomson,RM++,Harrogate Town,England,EFL League Two,63,69,60,60,63,51,63,-1
Simon Tibbling,Tibbling,LM++,Sarpsborg 08,Sweden,Eliteserien,63,60,53,62,65,50,59,-1
Curtis Tilt,Tilt,CB++,Salford City,Jamaica,EFL League Two,63,54,33,40,51,63,73,-1
Joona Toivio,Toivio,CB++,HJK Helsinki,Finland,Finnliiga,63,47,52,54,51,61,71,-1
Joe Tomlinson,Tomlinson,LB++,MK Dons,England,EFL League Two,63,76,50,57,64,56,57,-1
Al Hassan Touré,Touré,RM++,AC Ajaccio,Australia,Ligue 2 BKT,63,85,59,56,63,31,68,-1
Mariano Troilo,Troilo,CB++,Belgrano,Argentina,Sudamericana,63,46,29,43,46,62,73,-1
Ángel Troncho Beltrán,Troncho,RM++,SD Eibar,Spain,LALIGA HYPERMOTION,63,70,61,60,63,36,53,-1
Kabongo Tshimanga,Tshimanga,ST++,Peterborough,England,EFL League One,63,79,60,48,65,26,72,-1
Ryan Tunnicliffe,Tunnicliffe,CDM++,Adelaide United,England,A-League,63,50,57,60,60,60,70,-1
Jordan Turnbull,Turnbull,CB++,Tranmere Rovers,England,EFL League Two,63,50,27,43,47,62,78,-1
Lukas Tursch,Tursch,CDM++,Blau-Weiss Linz,Austria,Ö. Bundesliga,63,57,56,55,58,62,71,-1
Ema Twumasi,Twumasi,RB++,FC Dallas,Ghana,MLS,63,75,53,55,65,58,64,-1
Eric Uhlmann,Uhlmann,CB++,Hannover 96,Germany,Bundesliga 2,63,71,47,56,61,62,66,-1
Laurin Ulrich,Ulrich,CM++,SSV Ulm 1846,Germany,Bundesliga 2,63,69,59,62,69,49,61,-1
Jošt Urbančič,Urbančič,LB++,Viking FK,Slovenia,Eliteserien,63,71,33,52,58,58,68,-1
Lenny Vallier,Vallier,LB++,En Avant Guingamp,France,Ligue 2 BKT,63,74,56,59,64,57,65,-1
Roshon van Eijma,van Eijma,CB++,RKC Waalwijk,Curaçao,Eredivisie,63,74,30,36,39,63,65,-1
Liam van Gelderen,van Gelderen,RB++,RKC Waalwijk,Suriname,Eredivisie,63,70,46,53,59,62,61,-1
Lucas Varaldo,Varaldo,ST++,Central Córdoba,Argentina,LPF,63,64,66,46,60,25,64,-1
Vaso Vasić,Vasić,GK++,FC Luzern,Serbia,CSSL,63,63,63,64,63,46,64,-1
Franco Vega,Vega,CM++,Huachipato,Argentina,Libertadores,63,66,47,63,64,50,57,-1
Robin Velasco,Velasco,LM++,Viktoria Köln,Germany,3. Liga,63,72,55,59,65,30,46,-1
Juan Vera,Vera,CB++,S. Trinidense,Argentina,Sudamericana,63,62,42,51,53,62,69,-1
Diego Vera,Vera,LB++,Sportivo Luqueño,Paraguay,Sudamericana,63,64,27,60,62,61,57,-1
Jozhua Vertrouwd,Vertrouwd,LB++,CD Castellón,Netherlands,LALIGA HYPERMOTION,63,73,53,57,61,59,66,-1
Iván Vidaurre,Vidaurre,LB++,Universitario,Bolivia,Sudamericana,63,59,36,58,51,64,66,-1
Jair Veiga Vieira Tavares,Jair Tavares,LM++,Hibernian,Portugal,cinch Prem,63,90,56,55,63,25,43,-1
Carlo Villanueva,Villanueva,CAM++,Huachipato,Chile,Libertadores,63,68,57,58,64,38,59,-1
Matty Virtue,Virtue,CM++,Fleetwood Town,England,EFL League Two,63,66,57,59,65,61,64,-1
Bohdan Viunnyk,Viunnyk,ST++,Lechia Gdańsk,Ukraine,PKO BP Ekstraklasa,63,73,62,52,60,30,61,-1
Emiliano Viveros,Viveros,RM++,Argentinos Jrs.,Argentina,Sudamericana,63,70,48,62,62,57,57,-1
Andrei Vlad,Vlad,GK++,FCSB,Romania,SUPERLIGA,63,62,61,69,68,41,58,-1
Eric Voufack,Voufack,RB++,Rot-Weiss Essen,Germany,3. Liga,63,74,47,55,61,56,62,-1
Patrick Vroegh,Vroegh,CM++,RKC Waalwijk,Netherlands,Eredivisie,63,57,53,61,63,55,61,-1
Ivan Vujica,Vujica,LB++,Macarthur FC,Australia,A-League,63,62,40,53,58,61,73,-1
Oliver Wähling,Wähling,CAM++,Blau-Weiss Linz,Germany,Ö. Bundesliga,63,68,62,65,64,37,60,-1
Silvan Wallner,Wallner,CB++,FC Zürich,Switzerland,CSSL,63,70,38,53,52,63,65,-1
Ziming Wang,Wang Ziming,ST++,Beijing Guoan,China PR,CSL,63,81,61,50,61,32,71,-1
Tong Wang,Wang Tong,RB++,Shandong Taishan,China PR,CSL,63,78,49,58,60,58,66,-1
Martin Wasinski,Wasinski,CB++,FC Schalke 04,Belgium,Bundesliga 2,63,64,27,46,58,63,62,-1
Lukas Watkowiak,Watkowiak,GK++,FC St. Gallen,Germany,CSSL,63,62,60,61,66,21,64,-1
Max Watson,Watson,CB++,IFK Norrköping,Sweden,Allsvenskan,63,64,26,43,54,63,66,-1
Max Watters,Watters,ST++,Barnsley,England,EFL League One,63,75,62,51,62,31,63,-1
Stephen Wearne,Wearne,CAM++,MK Dons,England,EFL League Two,63,76,58,60,64,47,63,-1
Alexander Weidinger,Weidinger,GK++,Jahn Regensburg,Germany,Bundesliga 2,63,64,61,63,62,22,64,-1
Victor Wernersson,Wernersson,LB++,Västerås SK,Sweden,Allsvenskan,63,69,44,57,63,58,63,-1
Quentin Westberg,Westberg,GK++,Atlanta United,United States,MLS,63,62,63,62,63,24,64,-1
Stav Lemkin,Lemkin,CB++,Shakhtar Donetsk,Israel,Ukrayina Liha,63,66,25,39,41,63,67,-1
Maicol León,León,CM++,Huachipato,Chile,Libertadores,63,65,49,59,65,58,61,-1
Dean Lewington,Lewington,CB++,MK Dons,England,EFL League Two,63,32,38,59,57,63,74,-1
Songyi Li,Li Songyi,CB++,Henan SSLM FC,China PR,CSL,63,47,40,60,58,62,73,-1
Liangming Lin,Lin Liangming,LW++,Beijing Guoan,China PR,CSL,63,81,61,60,61,24,60,-1
Lucas Lissens,Lissens,CB++,Lyngby BK,Belgium,3F Superliga,63,66,27,50,55,61,65,-1
Marcin Listkowski,Listkowski,CM++,Jagiellonia,Poland,PKO BP Ekstraklasa,63,80,59,59,69,48,65,-1
Wei Liu,Liu Wei,CB++,Nantong Zhiyun FC,China PR,CSL,63,51,25,33,38,63,69,-1
Lex-Tyger Lobinger,Lobinger,ST++,Viktoria Köln,Germany,3. Liga,63,75,59,45,53,28,70,-1
Klaidi Lolos,Lolos,CAM++,Bolton,Greece,EFL League One,63,69,60,55,65,51,69,-1
Irvyn Lomami,Lomami,RB++,OL,France,Ligue 1 Uber Eats,63,77,41,57,62,59,61,-1
Ariel López,López,CDM++,Unirea Slobozia,Uruguay,SUPERLIGA,63,50,48,55,58,63,70,-1
Erik López,López,ST++,Olimpia,Paraguay,Sudamericana,63,64,65,48,60,25,65,-1
Luis Federico López Andúgar,Luis López,GK++,CD Mirandés,Spain,LALIGA HYPERMOTION,63,66,62,58,63,30,58,-1
Leonardo Loria,Loria,GK++,Pisa,Italy,Serie BKT,63,65,63,60,65,25,63,-1
Tomasz Loska,Loska,GK++,Śląsk Wrocław,Poland,PKO BP Ekstraklasa,63,65,60,59,67,37,61,-1
Andreas Lukse,Lukse,GK++,Blau-Weiss Linz,Austria,Ö. Bundesliga,63,64,62,60,63,39,62,-1
Senwen Luo,Luo Senwen,CM++,Wuhan 3 Towns,China PR,CSL,63,65,61,60,62,58,71,-1
Ismet Lushaku,Lushaku,CM++,IFK Norrköping,Kosovo,Allsvenskan,63,68,49,61,63,51,60,-1
Ridwane M'Barki,M'Barki,LM++,FCV Dender EH,Belgium,1A Pro League,63,64,53,60,64,28,41,-1
Zhen Ma,Ma Zhen,GK++,Shanghai Shenhua,China PR,CSL,63,62,62,58,65,54,58,-1
Aimé Mabika,Mabika,CB++,Toronto FC,Zambia,MLS,63,68,32,39,41,61,73,-1
Alex MacDonald,MacDonald,RM++,Rotherham Utd,Scotland,EFL League One,63,70,58,60,64,56,72,-1
Roman Macek,Macek,CM++,FC Lugano,Czechia,CSSL,63,63,56,63,65,59,60,-1
Craig MacGillivray,MacGillivray,GK++,MK Dons,Scotland,EFL League Two,63,63,62,64,63,51,62,-1
Tim Maciejewski,Maciejewski,RM++,SV Sandhausen,Germany,3. Liga,63,77,61,55,65,45,57,-1
Paddy Madden,Madden,ST++,Chesterfield,Republic of Ireland,EFL League Two,63,53,64,56,62,39,69,-1
Niilo Mäenpää,Mäenpää,CM++,Halmstads BK,Finland,Allsvenskan,63,72,50,62,61,56,66,-1
Laurence Maguire,Maguire,CB++,MK Dons,England,EFL League Two,63,62,36,48,54,62,70,-1
Jon Magunazelaia,Magunazelaia,CAM++,Real Sociedad,Spain,LALIGA EA SPORTS,63,75,64,60,66,46,55,-1
Brian Maher,Maher,GK++,Derry City,Republic of Ireland,SSE Airtricity PD,63,63,59,60,64,49,65,-1
Ibrahim Mahnashi,Mahnashi,CDM++,Al Qadisiyah,Saudi Arabia,ROSHN Saudi League,63,70,44,56,60,59,72,-1
Moïse Mahop,Mahop,LB++,AC Beauruelle,Cameroon,Ligue 2 BKT,63,66,46,51,59,61,70,-1
Gabriel Maioli da Silva,Gabriel Maioli,RW++,Apoel FC,Brazil,Liga Cyprus,63,71,59,60,63,35,53,-1
Jordan Majchrzak,Majchrzak,ST++,Legia Warszawa,Poland,PKO BP Ekstraklasa,63,56,61,47,60,25,57,-1
Piotr Malarczyk,Malarczyk,CB++,Korona Kielce,Poland,PKO BP Ekstraklasa,63,40,29,44,50,63,71,-1
Josué Limberth Mamani,Mamani,CDM++,Wilstermann,Bolivia,Sudamericana,63,66,50,56,64,63,50,-1
Rahil Məmmədov,Məmmədov,CB++,Radomiak Radom,Azerbaijan,PKO BP Ekstraklasa,63,55,25,32,44,64,71,-1
Liam Mandeville,Mandeville,RM++,Chesterfield,England,EFL League Two,63,72,58,61,62,47,61,-1
Jovan Manev,Manev,CB++,Adana Demirspor,North Macedonia,Trendyol Süper Lig,63,77,48,42,58,61,72,-1
Will Mannion,Mannion,GK++,Charlton Ath,England,EFL League One,63,65,59,59,63,37,63,-1
Elias Manoel,Elias Manoel,ST++,Red Bulls,Brazil,MLS,63,88,57,46,68,19,70,-1
Jérémy Manzorro,Manzorro,CAM++,Mumbai City FC,France,Hero ISL,63,67,55,60,67,27,60,-1
Raimon Marchán Vidal,Rai Marchán,CDM++,Albacete BP,Spain,LALIGA HYPERMOTION,63,56,31,55,55,63,53,-1
Gustavo Marins Silva,Gustavo Marins,CB++,Farul Constanța,Brazil,SUPERLIGA,63,64,36,48,52,62,70,-1
Lucas Maronnier,Maronnier,LB++,En Avant Guingamp,France,Ligue 2 BKT,63,69,29,55,60,59,53,-1
Jack Marriott,Marriott,ST++,Wrexham AFC,England,EFL League One,63,76,63,50,63,25,63,-1
Fredy Martínez,Martínez,LB++,Nacional,Uruguay,Libertadores,63,72,30,54,63,58,50,-1
Jayson Martínez,Martínez,RM++,Metropolitanos,Venezuela,Sudamericana,63,70,50,60,65,45,50,-1
Marcos Martinich,Martinich,LB++,S. Ameliano,Argentina,Sudamericana,63,75,26,55,56,59,60,-1
Yegor Matsenko,Matsenko,LB++,Śląsk Wrocław,Ukraine,PKO BP Ekstraklasa,63,73,39,49,49,60,68,-1
Remi Matthews,Matthews,GK++,Crystal Palace,England,Premier League,63,64,63,62,63,45,62,-1
Faïz Mattoir,Mattoir,LM++,Almere City FC,Comoros,Eredivisie,63,70,61,58,66,27,46,-1
Konrad Matuszewski,Matuszewski,LM++,Korona Kielce,Poland,PKO BP Ekstraklasa,63,76,44,60,60,58,65,-1
Moses Mawa,Mawa,ST++,HamKam Fotball,Norway,Eliteserien,63,82,60,53,64,30,74,-1
Ethan Mbappé,Mbappé,CM++,LOSC Lille,France,Ligue 1 Uber Eats,63,61,54,65,65,57,49,-1
Malick Mbaye,Mbaye,RM++,FC Metz,Senegal,Ligue 2 BKT,63,82,63,54,63,29,56,-1
Conor McCarthy,McCarthy,CB++,Barnsley,Republic of Ireland,EFL League One,63,55,28,49,51,63,73,-1
Sam McClelland,McClelland,CB++,St. Johnstone,Northern Ireland,cinch Prem,63,43,32,39,45,63,72,-1
James McConnell,McConnell,CM++,Liverpool,England,Premier League,63,64,50,62,63,57,64,-1
Jon McCracken,McCracken,GK++,Dundee FC,Scotland,cinch Prem,63,64,62,60,65,35,62,-1
Patrick McEleney,McEleney,CAM++,Derry City,Republic of Ireland,SSE Airtricity PD,63,53,61,61,67,53,48,-1
Luke McGee,McGee,GK++,Tranmere Rovers,England,EFL League Two,63,62,65,61,62,37,63,-1
Cameron McGeehan,McGeehan,CM++,Northampton,Northern Ireland,EFL League One,63,67,61,59,65,59,74,-1
Conor McGrandles,McGrandles,CM++,Lincoln City,Scotland,EFL League One,63,65,55,61,61,59,76,-1
Cameron McJannet,McJannet,CB++,Grimsby Town,England,EFL League Two,63,53,39,53,56,63,67,-1
Harry McKirdy,McKirdy,RM++,Hibernian,England,cinch Prem,63,90,58,55,64,32,47,-1
Stephen McLaughlin,McLaughlin,LB++,Mansfield Town,Republic of Ireland,EFL League One,63,74,58,59,61,56,63,-1
Shane McLoughlin,McLoughlin,RB++,Newport County,Republic of Ireland,EFL League Two,63,76,58,58,64,55,60,-1
Conor McMenamin,McMenamin,RW++,St. Mirren,Northern Ireland,cinch Prem,63,76,57,57,64,28,48,-1
Paolo Medina,Medina,RB++,Unirea Slobozia,Mexico,SUPERLIGA,63,75,37,55,62,58,63,-1
Marcus Johansen Mehnert,Mehnert,RW++,Strømsgodset IF,Norway,Eliteserien,63,77,61,52,64,31,71,-1
Francisco Meira Meixedo,Francisco Meixedo,GK++,Estrela Amadora,Portugal,Liga Portugal,63,61,63,58,64,31,64,-1
Filippo Melegoni,Melegoni,CAM++,Genoa,Italy,Serie A TIM,63,43,54,67,64,57,60,-1
Elias Hoff Melkersen,Melkersen,ST++,Strømsgodset IF,Norway,Eliteserien,63,74,63,52,62,30,67,-1
Jon Mellish,Mellish,CB++,Carlisle United,England,EFL League Two,63,71,58,58,57,61,77,-1
Camilo Mena,Mena,RW++,Lechia Gdańsk,Colombia,PKO BP Ekstraklasa,63,79,56,58,68,38,48,-1
Adilson Mendes-Martins,Adilson Mendes,LM++,Córdoba CF,Portugal,LALIGA HYPERMOTION,63,76,60,59,66,31,49,-1
Mateo Mendoza,Mendoza,CB++,Godoy Cruz,Argentina,LPF,63,59,31,45,51,66,64,-1
Rodrigo Mendoza Martinez,Rodri Mendoza,CM++,Elche CF,Spain,LALIGA HYPERMOTION,63,60,56,56,62,55,56,-1
Paul Mensah,Mensah,RW++,Blau-Weiss Linz,Ghana,Ö. Bundesliga,63,83,56,53,66,24,48,-1
Juan José Mera,Mera,CB++,Deportes Tolima,Colombia,Sudamericana,63,62,34,33,37,63,69,-1
George Merloi,Merloi,RM++,Farul Constanța,Romania,SUPERLIGA,63,77,55,59,68,37,58,-1
John Mero,Mero,GK++,Técnico U.,Ecuador,Sudamericana,63,65,63,59,60,33,58,-1
Daniel Mesenhöler,Mesenhöler,GK++,Dynamo Dresden,Germany,3. Liga,63,63,65,56,62,49,61,-1
Ivan Mesík,Mesík,CB++,Heracles Almelo,Slovakia,Eredivisie,63,61,41,59,60,60,74,-1
Blondon Meyapya,Meyapya,CB++,Red Star FC,Cameroon,Ligue 2 BKT,63,68,31,44,51,62,71,-1
Tom Mickel,Mickel,GK++,Hamburger SV,Germany,Bundesliga 2,63,63,61,64,64,46,60,-1
Cristian Mihai,Mihai,CDM++,UTA Arad,Romania,SUPERLIGA,63,65,51,60,60,58,65,-1
Daniel Mikić,Mikić,CB++,SC Verl,Germany,3. Liga,63,81,26,42,54,64,67,-1
Noel Milleskog,Milleskog,RM++,IK Sirius,Sweden,Allsvenskan,63,83,57,52,63,28,51,-1
Matías Mir,Mir,RM++,Cerro Largo,Uruguay,Sudamericana,63,71,55,60,63,62,63,-1
Iyad Mohamed,Mohamed,CDM++,Pau FC,Comoros,Ligue 2 BKT,63,55,43,55,58,61,66,-1
Naeem Mohammed,Mohammed,ST++,Halmstads BK,Ghana,Allsvenskan,63,82,60,47,64,24,65,-1
Dinu Moldovan,Moldovan,GK++,Sepsi OSK,Romania,SUPERLIGA,63,64,63,60,63,36,62,-1
Thaddäus-Monju Momuluh,Momuluh,RM++,Hannover 96,Germany,Bundesliga 2,63,80,61,55,66,27,49,-1
Manuel Mónaco,Mónaco,RM++,Sarmiento,Argentina,LPF,63,65,57,62,61,48,54,-1
Lisandro Montenegro,Montenegro,CM++,Platense,Argentina,LPF,63,67,56,62,63,54,67,-1
Marco Weymans,Weymans,LB++,K. Beerschot VA,Burundi,1A Pro League,63,77,46,56,61,58,69,-1
Jordan White,White,ST++,Ross County,Scotland,cinch Prem,63,36,64,49,56,27,72,-1
Joe White,White,CM++,Newcastle Utd,England,Premier League,63,65,57,65,63,55,58,-1
Alfie Whiteman,Whiteman,GK++,Spurs,England,Premier League,63,68,58,56,71,32,60,-1
Dennis Widgren,Widgren,LB++,IK Sirius,Sweden,Allsvenskan,63,66,48,59,60,60,66,-1
Jannes Wieckhoff,Wieckhoff,RB++,Heracles Almelo,Germany,Eredivisie,63,77,44,55,61,56,62,-1
Rasmus Wiedesheim-Paul,Wiedesheim-Paul,ST++,Halmstads BK,Sweden,Allsvenskan,63,76,63,55,64,27,64,-1
Rasmus Wikström,Wikström,CB++,Mjällby AIF,Sweden,Allsvenskan,63,63,30,49,57,62,62,-1
George Williams,Williams,RB++,Mansfield Town,England,EFL League One,63,69,39,55,59,60,73,-1
David Williams,Williams,ST++,Perth Glory,Australia,A-League,63,74,62,54,63,39,67,-1
Jonny Williams,Williams,LM++,Gillingham,Wales,EFL League Two,63,63,59,62,66,53,48,-1
Ryan Williams,Williams,ST++,Bengaluru FC,Australia,Hero ISL,63,79,62,60,67,49,65,-1
Jordan Willis,Willis,CB++,Northampton,England,EFL League One,63,71,29,51,63,61,71,-1
Dustin Willms,Willms,ST++,Aleman. Aachen,Germany,3. Liga,63,89,62,55,62,47,65,-1
James Wilson,Wilson,ST++,Northampton,England,EFL League One,63,70,62,55,61,26,65,-1
Manuel Wintzheimer,Wintzheimer,ST++,Rot-Weiss Essen,Germany,3. Liga,63,62,62,61,65,27,68,-1
Tomasz Wójtowicz,Wójtowicz,LM++,Lechia Gdańsk,Poland,PKO BP Ekstraklasa,63,70,52,60,61,39,63,-1
Krzysztof Wołkowicz,Wołkowicz,LM++,Stal Mielec,Poland,PKO BP Ekstraklasa,63,78,56,60,58,53,67,-1
Will Wright,Wright,CB++,Swindon Town,England,EFL League Two,63,69,52,60,57,61,75,-1
Tyreik Wright,Wright,LW++,Bradford City,Republic of Ireland,EFL League Two,63,84,55,57,63,40,48,-1
D'Margio Wright-Phillips,Wright-Phillips,LW++,K. Beerschot VA,England,1A Pro League,63,83,59,51,66,28,40,-1
Xinghan Wu,Wu Xinghan,RB++,Shandong Taishan,China PR,CSL,63,78,57,60,65,54,67,-1
Mingyang Yang,Yang Mingyang,CM++,Nantong Zhiyun FC,Switzerland,CSL,63,72,48,61,68,53,60,-1
Zexiang Yang,Yang Zexiang,RB++,Shanghai Shenhua,China PR,CSL,63,75,54,56,58,59,73,-1
Lamar Yarbrough,Yarbrough,CB++,SSV Ulm 1846,Germany,Bundesliga 2,63,62,38,43,50,60,77,-1
Anıl Yaşar,Yaşar,CB++,Çaykur Rizespor,Türkiye,Trendyol Süper Lig,63,60,22,47,39,62,68,-1
Mert Yılmaz,Yılmaz,RB++,Antalyaspor,Türkiye,Trendyol Süper Lig,63,83,46,52,66,56,62,-1
Recep Burak Yılmaz,Yılmaz,CB++,Hatayspor,Türkiye,Trendyol Süper Lig,63,62,30,42,46,63,65,-1
Ali Youssef,Youssef,LW++,BK Häcken,Tunisia,Allsvenskan,63,74,56,57,65,36,62,-1
Miguel Zabaco Tomé,Míchel Zabaco,CB++,NorthEast United,Spain,Hero ISL,63,36,39,50,44,62,68,-1
Rafik Zekhnini,Zekhnini,LM++,Sarpsborg 08,Norway,Eliteserien,63,87,54,55,66,30,41,-1
Honglue Zhao,Zhao Honglue,LB++,Qingdao W. Coast,China PR,CSL,63,66,35,55,61,60,62,-1
Kaimu Zheng,Zheng Kaimu,CB++,Cangzhou FC,China PR,CSL,63,65,51,52,54,60,77,-1
Oliwier Zych,Zych,GK++,Aston Villa,Poland,Premier League,63,62,64,69,61,23,64,-1
Thomas Castella,Castella,GK++,Lausanne-Sport,Switzerland,CSSL,63,65,62,62,62,45,64,-1
Antonio Castillo,Castillo,LB++,Huachipato,Chile,Libertadores,63,68,34,43,56,61,70,-1
Denil Castillo,Castillo,CDM++,FC Midtjylland,Ecuador,3F Superliga,63,62,34,57,50,60,69,-1
Federico Castro,Castro,LW++,Ind. Rivadavia,Argentina,LPF,63,67,62,53,65,31,74,-1
Jesper Ceesay,Ceesay,CM++,IFK Norrköping,Gambia,Allsvenskan,63,62,45,60,62,61,66,-1
Piotr Ceglarz,Ceglarz,CAM++,Motor Lublin,Poland,PKO BP Ekstraklasa,63,64,62,64,61,57,72,-1
Mikkel Ceïde,Ceïde,CB++,Rosenborg BK,Norway,Eliteserien,63,66,26,51,53,62,69,-1
Mervan Çelik,Çelik,LW++,GAIS,Sweden,Allsvenskan,63,73,61,60,64,31,63,-1
