Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Jake O'Brien,O'Brien,CB++,Everton,Republic of Ireland,Premier League,75,76,41,53,51,73,79,3600
Warmed Omari,Omari,CB++,Stade Rennais FC,France,Ligue 1 Uber Eats,75,65,34,58,62,77,73,3600
Bećir Omeragić,Omeragić,CB++,Montpellier,Switzerland,Ligue 1 Uber Eats,75,75,40,63,68,75,73,3600
Raphael Onyedika,Onyedika,CDM++,Club Brugge,Nigeria,1A Pro League,75,74,64,64,71,72,80,3900
Aimar Oroz Huarte,Aimar Oroz,CM++,CA Osasuna,Spain,LALIGA EA SPORTS,75,68,74,71,76,58,65,3900
Azzedine Ounahi,Ounahi,CM++,OM,Morocco,Ligue 1 Uber Eats,75,64,63,73,77,63,66,3900
Sebastián Palacios,Palacios,RW++,Talleres,Argentina,Libertadores,75,81,73,71,77,44,66,3900
Alexandros Paschalakis,Paschalakis,GK++,Olympiacos FC,Greece,Hellas Liga,75,76,72,58,77,51,75,3900
Luca Pellegrini,Pellegrini,LB++,Latium,Italy,Serie A TIM,75,71,54,66,76,71,58,3600
Rubén Peña Jiménez,Rubén Peña,RB++,CA Osasuna,Spain,LALIGA EA SPORTS,75,72,69,70,73,72,65,3900
David Pereira da Costa,David Costa,CAM++,RC Lens,Portugal,Ligue 1 Uber Eats,75,76,70,73,81,34,46,3600
Mathias Pereira Lage,Pereira Lage,LW++,Stade Brestois 29,Portugal,Ligue 1 Uber Eats,75,86,72,74,74,61,67,3900
Enzo Pérez,Pérez,CDM++,Estudiantes,Argentina,Libertadores,75,57,66,74,77,71,74,3900
Nehuén Pérez,Pérez,CB++,Udinese,Argentina,Serie A TIM,75,49,25,47,50,77,73,3600
Lucas Pérez Martínez,Lucas Pérez,ST++,RC Deportivo,Spain,LALIGA HYPERMOTION,75,74,76,75,72,30,70,3600
Jaden Philogene,Philogene,LM++,Aston Villa,England,Premier League,75,85,71,69,78,37,59,3600
Diogo Filipe Pinto Leite,Diogo Leite,CB++,Union Berlin,Portugal,Bundesliga,75,55,38,50,61,77,76,3600
Joel Pohjanpalo,Pohjanpalo,ST++,Venezia,Finland,Serie A TIM,75,68,76,63,72,38,76,3600
Ezequiel Ponce,Ponce,ST++,Houston Dynamo,Argentina,MLS,75,75,75,61,73,38,75,3600
Marin Pongračić,Pongračić,CB++,Fiorentina,Croatia,Serie A TIM,75,61,26,52,62,75,75,3600
Denys Popov,Popov,CB++,Dynamo Kyiv,Ukraine,Ukrayina Liha,75,63,40,51,61,75,75,3600
Ángelo Preciado,Preciado,RB++,Sparta Praha,Ecuador,Česká Liga,75,84,63,70,76,66,72,3900
Valeri Qazaishvili,Vako,LM++,Shandong Taishan,Georgia,CSL,75,76,71,70,77,41,69,3900
Jarell Quansah,Quansah,CB++,Liverpool,England,Premier League,75,74,34,59,68,74,77,3600
Sandro Ramírez Castillo,Sandro,ST++,UD Las Palmas,Spain,LALIGA EA SPORTS,75,78,76,67,76,31,63,3600
Christopher Ramos de la Flor,Chris Ramos,ST++,Cádiz CF,Spain,LALIGA HYPERMOTION,75,80,73,64,73,35,68,3600
Milot Rashica,Rashica,RM++,Beşiktaş,Kosovo,Trendyol Süper Lig,75,81,74,71,76,50,73,3900
Yunis Abdelhamid,Abdelhamid,CB++,AS Saint-Étienne,Morocco,Ligue 1 Uber Eats,75,32,33,57,62,76,78,3600
Laurent Abergel,Abergel,CDM++,FC Lorient,France,Ligue 2 BKT,75,65,50,69,72,71,75,3900
Ché Adams,Adams,ST++,Torino,Scotland,Serie A TIM,75,79,76,62,74,40,76,3900
Elijah Adebayo,Adebayo,ST++,Luton Town,England,EFL Championship,75,74,72,53,70,45,80,3600
Firas Al Birekan,Al Birekan,ST++,Al Ahli,Saudi Arabia,ROSHN Saudi League,75,76,73,54,70,30,72,3600
Gastón Álvarez,Álvarez,CB++,Al Qadisiyah,Uruguay,ROSHN Saudi League,75,75,27,59,65,76,75,3600
Juan Cruz Álvaro Armada,Juan Cruz,LB++,CA Osasuna,Spain,LALIGA EA SPORTS,75,73,40,62,64,73,73,3600
Sérgio Miguel Relvas de Oliveira,Sérgio Oliveira,CM++,Olympiacos FC,Portugal,Hellas Liga,75,48,75,79,71,66,58,3600
Juan Bernat Velasco,Juan Bernat,LB++,Villarreal CF,Spain,LALIGA EA SPORTS,75,70,64,76,80,75,53,3900
Leander Dendoncker,Dendoncker,CM++,RSC Anderlecht,Belgium,1A Pro League,75,53,69,75,70,76,78,3900
Maxwel Cornet,Cornet,LM++,Southampton,Côte d'Ivoire,Premier League,75,85,75,70,76,67,70,3900
Frédéric Guilbert,Guilbert,RB++,Lecce,France,Serie A TIM,75,71,47,68,71,73,75,3900
Stijn Spierings,Spierings,CDM++,Brøndby IF,Netherlands,3F Superliga,75,54,66,68,70,74,75,3900
Kevin Vázquez Comesaña,Kevin,RB++,R. Sporting,Spain,LALIGA HYPERMOTION,75,67,53,67,66,73,66,3600
Niklas Dorsch,Dorsch,CDM++,Heidenheim,Germany,Bundesliga,75,70,72,73,78,71,72,3900
Reiss Nelson,Nelson,RW++,Fulham,England,Premier League,75,85,67,71,78,36,55,3600
Felix Uduokhai,Uduokhai,CB++,Beşiktaş,Germany,Trendyol Süper Lig,75,62,39,53,59,76,75,3600
Odsonne Edouard,Edouard,ST++,Leicester City,France,Premier League,75,73,75,67,76,45,69,3900
Aurélio Gabriel Ulineia Buta,Aurélio Buta,RM++,Stade de Reims,Portugal,Ligue 1 Uber Eats,75,87,60,69,77,67,67,3900
Jordan Lotomba,Lotomba,RB++,Feyenoord,Switzerland,Eredivisie,75,78,48,65,72,71,68,3900
Antonio Martínez López,Toni Martínez,ST++,D. Alavés,Spain,LALIGA EA SPORTS,75,68,76,60,72,24,78,3600
Hamed Traorè,Traorè,CAM++,AJ Auxerre,Côte d'Ivoire,Ligue 1 Uber Eats,75,76,69,72,78,57,59,3900
Hyeon Seok Hong,Hong Hyeon Seok,CAM++,1. FSV Mainz 05,Korea Republic,Bundesliga,75,72,71,74,76,66,68,3900
Nehuén Pérez,Pérez,CB++,FC Porto,Argentina,Liga Portugal,75,49,25,47,50,77,73,3600
Billy Gilmour,Gilmour,CDM++,SSC Napoli,Scotland,Serie A TIM,75,60,58,75,76,70,62,3900
Elliot Anderson,Anderson,CM++,Nott'm Forest,England,Premier League,75,72,66,72,79,69,77,3900
Azzedine Ounahi,Ounahi,CM++,Panathinaikos,Morocco,Hellas Liga,75,64,63,73,77,63,66,3900
Warmed Omari,Omari,CB++,OL,France,Ligue 1 Uber Eats,75,65,34,58,62,77,73,3600
Jérémy Le Douaron,Le Douaron,ST++,Palermo,France,Serie BKT,75,66,73,69,74,50,73,3900
Jan Kuchta,Kuchta,ST++,FC Midtjylland,Czechia,3F Superliga,75,79,73,66,72,35,82,3900
Mandela Keita,Keita,CDM++,Parma,Belgium,Serie A TIM,75,78,56,67,75,72,80,3900
Riechedly Bazoer,Bazoer,CB++,Konyaspor,Netherlands,Trendyol Süper Lig,75,67,68,74,75,74,74,3900
Atakan Karazor,Karazor,CDM++,VfB Stuttgart,Türkiye,Bundesliga,75,48,36,62,66,77,73,3600
Warmed Omari,Omari,CB++,Stade Rennais FC,Comoros,Ligue 1 Uber Eats,75,65,34,58,62,77,73,3600
Borjan,Borjan,GK++,Al Riyadh,Canada,ROSHN Saudi League,75,77,72,73,76,44,73,3900
Pinheiro Carvalho,Tozé,CM++,Al Riyadh,Portugal,ROSHN Saudi League,75,74,76,77,79,54,59,3900
Rodrigues,Kévin Rodrigues,LB++,Kasımpaşa,Portugal,Trendyol Süper Lig,75,73,71,76,73,69,66,3900
Abdelmonem,Abdelmonem,CB++,OGC Nice,Egypt,Ligue 1 Uber Eats,75,66,40,63,62,75,75,3600
Aleixo Leite,Helton Leite,GK++,RC Deportivo,Brazil,LALIGA HYPERMOTION,75,74,72,70,76,53,74,3900
Balotelli,Balotelli,ST++,Genoa,Italy,Serie A TIM,75,61,79,71,73,25,78,3600
Wolf,Wolf,RB++,FC Augsburg,Germany,Bundesliga,75,77,71,71,73,70,77,3900
Hwang,Hwang In beom,CM++,Feyenoord,Korea Republic,Eredivisie,75,63,68,75,76,57,64,3900
Tavares Gomes,André Gomes,CDM++,LOSC Lille,Portugal,Ligue 1 Uber Eats,75,42,66,75,73,70,71,3600
De Arruabarrena,De Arruabarrena,GK++,Al Wehda,Uruguay,ROSHN Saudi League,75,73,75,70,77,37,75,3900
Rebic,Rebic,LW++,Lecce,Croatia,Serie A TIM,75,78,75,72,75,46,77,3900
Nastasic,Nastasic,CB++,CD Leganés,Serbia,LALIGA EA SPORTS,75,60,36,63,56,75,74,3600
Maxwel Cornet,Cornet,LM++,Genoa,Côte d'Ivoire,Serie A TIM,75,85,75,70,76,67,70,3900
Albert Grønbæk,Grønbæk,CAM++,Southampton,Denmark,Premier League,75,77,68,72,77,62,72,3900
Georgios Masouras,Masouras,RM++,VfL Bochum,Greece,Bundesliga,75,75,75,73,73,53,70,3900
Adam Armstrong,Armstrong,ST++,West Brom,England,EFL Championship,75,77,76,66,73,35,68,3600
Ramón Terrats Espacio,Terrats,CM++,Getafe CF,Spain,LALIGA EA SPORTS,75,60,64,70,71,71,71,3900
Tom Krauß,Krauß,CDM++,VfL Bochum,Germany,Bundesliga,75,70,66,66,73,72,75,3900
Yusuf Sari,Sari,RM++,Başakşehir,Türkiye,Trendyol Süper Lig,75,85,70,70,79,33,59,3600
Leonardo Lopes de Souza,Leonardo,ST++,Shandong Taishan,Brazil,CSL,75,78,75,59,73,36,73,3600
Jesus Ferreira,Ferreira,ST++,Sounders FC,United States,MLS,75,84,73,71,76,45,67,3900
Ignacio Vidal Miralles,Nacho Vidal,RB++,R. Oviedo,Spain,LALIGA HYPERMOTION,75,75,56,69,69,73,65,3900
Nordin Amrabat,Amrabat,RM++,Hull City,Morocco,EFL Championship,75,78,68,74,76,55,86,3900
Leonardo Lopes de Souza,Leonardo,ST++,Shanghai Port,Brazil,CSL,75,78,75,59,73,36,73,3600
Enzo Pérez,Pérez,CDM++,River Plate,Argentina,Libertadores,75,57,66,74,77,71,74,3900
Aderllan de Jesus Santos,Aderllan Santos,CB++,AVS Futebol SAD,Brazil,Liga Portugal,75,59,52,52,57,76,81,3600
Ruben Vargas,Vargas,LM++,Sevilla FC,Switzerland,LALIGA EA SPORTS,75,82,70,69,79,54,65,3900
Matías Rojas,Rojas,RW++,River Plate,Paraguay,Libertadores,75,76,76,74,77,56,59,3900
Jaden Philogene,Philogene,LM++,Ipswich,England,Premier League,75,85,71,69,78,37,59,3600
